row_id,feature_name,shap_value,feature_value,timestamp,model_name,base_value
184,Avg Draft (Calculated),284.0567453607969,11.84,2024-02-14 13:45:00,GAM,4377.555389416918
185,Avg Draft (Calculated),-41.8934778157391,10.43,2024-06-08 10:30:00,GAM,4377.555389416918
186,Avg Draft (Calculated),829.365630193819,14.2,2024-08-14 20:30:00,GAM,4377.555389416918
187,Avg Draft (Calculated),255.46276637295804,11.615,2024-02-28 03:15:00,GAM,4377.555389416918
188,Avg Draft (Calculated),-1119.1953433904475,6.1,2024-10-16 23:30:00,GAM,4377.555389416918
189,Avg Draft (Calculated),-803.192803245069,6.42,2024-05-06 03:00:00,GAM,4377.555389416918
190,Avg Draft (Calculated),829.3656301938189,14.2,2024-08-18 20:15:00,GAM,4377.555389416918
191,Avg Draft (Calculated),-1119.195343390449,6.1,2024-11-02 00:45:00,GAM,4377.555389416918
192,Avg Draft (Calculated),-173.88836401081412,9.945,2024-12-23 18:30:00,GAM,4377.555389416918
193,Avg Draft (Calculated),255.46276637295853,11.615,2024-02-20 05:30:00,GAM,4377.555389416918
194,Avg Draft (Calculated),-41.893477815739516,10.43,2024-06-01 18:45:00,GAM,4377.555389416918
195,Avg Draft (Calculated),231.55557450002902,11.47,2024-03-23 23:15:00,GAM,4377.555389416918
196,Avg Draft (Calculated),-1119.1953433904484,6.1,2024-10-31 11:15:00,GAM,4377.555389416918
197,Avg Draft (Calculated),255.46276637295887,11.615,2024-03-10 10:15:00,GAM,4377.555389416918
198,Avg Draft (Calculated),255.46276637295853,11.615,2024-02-27 18:30:00,GAM,4377.555389416918
199,Avg Draft (Calculated),-173.88836401081375,9.945,2024-12-14 09:30:00,GAM,4377.555389416918
0,SOG - STW (calculated),-23.592436535871908,-0.7735992063492034,2024-12-22 11:30:00,GAM,4377.555389416918
1,SOG - STW (calculated),59.62054015686181,-0.2038983050847456,2024-03-09 10:00:00,GAM,4377.555389416918
2,SOG - STW (calculated),74.93521059618288,0.0055463435374161,2024-04-12 18:15:00,GAM,4377.555389416918
3,SOG - STW (calculated),5.543299384030945,-0.6123869047619053,2024-08-05 02:15:00,GAM,4377.555389416918
4,SOG - STW (calculated),-147.0310917801115,-1.4780423280423278,2024-08-24 05:00:00,GAM,4377.555389416918
5,SOG - STW (calculated),45.65375721518675,-0.3365893901420236,2024-04-28 22:15:00,GAM,4377.555389416918
6,SOG - STW (calculated),69.07433722320638,-0.0881981187536737,2024-04-29 15:00:00,GAM,4377.555389416918
7,SOG - STW (calculated),-166.65784012679876,-1.6937222222222204,2024-08-24 07:30:00,GAM,4377.555389416918
8,SOG - STW (calculated),29.70825003310665,-0.4589487489911228,2024-12-20 13:45:00,GAM,4377.555389416918
9,SOG - STW (calculated),59.97983395949905,-0.1999999999999993,2024-12-24 11:45:00,GAM,4377.555389416918
10,SOG - STW (calculated),-24.114124462458392,-0.7763630952380964,2024-09-14 02:00:00,GAM,4377.555389416918
11,SOG - STW (calculated),-84.87326850967338,-1.0923333333333325,2024-02-10 19:00:00,GAM,4377.555389416918
12,SOG - STW (calculated),-129.7308302111076,-1.3524940476190466,2024-09-12 02:45:00,GAM,4377.555389416918
13,SOG - STW (calculated),68.99212010455432,-0.0893542568542535,2024-05-05 15:30:00,GAM,4377.555389416918
14,SOG - STW (calculated),-133.54388434942604,-1.3780813492063526,2024-09-15 02:15:00,GAM,4377.555389416918
15,SOG - STW (calculated),83.13700564185275,0.2627567340067323,2024-04-02 01:45:00,GAM,4377.555389416918
16,SOG - STW (calculated),46.06676832535777,-0.3330833333333345,2024-12-27 03:45:00,GAM,4377.555389416918
17,SOG - STW (calculated),17.970788464381485,-0.5369249512670589,2024-03-12 02:45:00,GAM,4377.555389416918
18,SOG - STW (calculated),8.60313395965818,-0.5943227386648449,2024-03-17 07:45:00,GAM,4377.555389416918
19,SOG - STW (calculated),83.22220478078681,0.2716785714285716,2024-12-14 15:15:00,GAM,4377.555389416918
20,SOG - STW (calculated),-6.1737231468239315,-0.6791933653032771,2024-10-26 01:45:00,GAM,4377.555389416918
21,SOG - STW (calculated),83.31892788094456,0.2840515873015832,2024-04-01 22:00:00,GAM,4377.555389416918
22,SOG - STW (calculated),20.455847899590935,-0.521064030131825,2024-05-11 08:45:00,GAM,4377.555389416918
23,SOG - STW (calculated),55.16636100300781,-0.2498624794745492,2024-04-30 21:45:00,GAM,4377.555389416918
24,SOG - STW (calculated),58.5516329278843,-0.2153161375661358,2024-08-02 07:15:00,GAM,4377.555389416918
25,SOG - STW (calculated),6.156706526785001,-0.6087889983579657,2024-02-28 08:00:00,GAM,4377.555389416918
26,SOG - STW (calculated),76.76639829571218,0.041499582289056,2024-03-03 03:45:00,GAM,4377.555389416918
27,SOG - STW (calculated),52.307307482809975,-0.2773690476190502,2024-11-11 13:30:00,GAM,4377.555389416918
28,SOG - STW (calculated),5.783974487909973,-0.6109765940274414,2024-02-28 17:45:00,GAM,4377.555389416918
29,SOG - STW (calculated),-159.58337821067795,-1.5961824051654556,2024-02-17 22:00:00,GAM,4377.555389416918
