row_id,feature_name,shap_value,feature_value,timestamp,model_name,base_value
0,SOG - STW (calculated),-43.677981199379914,-0.7735992063492034,2024-12-22 11:30:00,NN,4387.053624947168
1,SOG - STW (calculated),31.508584422000695,-0.2038983050847456,2024-03-09 10:00:00,NN,4387.053624947168
2,SOG - STW (calculated),22.757377743342598,0.0055463435374161,2024-04-12 18:15:00,NN,4387.053624947168
3,SOG - STW (calculated),-31.97379830166272,-0.6123869047619053,2024-08-05 02:15:00,NN,4387.053624947168
4,SOG - STW (calculated),-136.8489258543503,-1.4780423280423278,2024-08-24 05:00:00,NN,4387.053624947168
5,SOG - STW (calculated),16.782818136760213,-0.3365893901420236,2024-04-28 22:15:00,NN,4387.053624947168
6,SOG - STW (calculated),48.20148792194969,-0.0881981187536737,2024-04-29 15:00:00,NN,4387.053624947168
7,SOG - STW (calculated),-132.66591843497721,-1.6937222222222204,2024-08-24 07:30:00,NN,4387.053624947168
8,SOG - STW (calculated),-25.784984818946896,-0.4589487489911228,2024-12-20 13:45:00,NN,4387.053624947168
9,SOG - STW (calculated),-4.144973352121269,-0.1999999999999993,2024-12-24 11:45:00,NN,4387.053624947168
10,SOG - STW (calculated),-77.37090065898738,-0.7763630952380964,2024-09-14 02:00:00,NN,4387.053624947168
11,SOG - STW (calculated),-82.00295505817078,-1.0923333333333325,2024-02-10 19:00:00,NN,4387.053624947168
12,SOG - STW (calculated),-184.5136871256487,-1.3524940476190466,2024-09-12 02:45:00,NN,4387.053624947168
13,SOG - STW (calculated),59.121570044811094,-0.0893542568542535,2024-05-05 15:30:00,NN,4387.053624947168
14,SOG - STW (calculated),-96.62715099093508,-1.3780813492063526,2024-09-15 02:15:00,NN,4387.053624947168
15,SOG - STW (calculated),106.99107376051576,0.2627567340067323,2024-04-02 01:45:00,NN,4387.053624947168
16,SOG - STW (calculated),-14.590352121944761,-0.3330833333333345,2024-12-27 03:45:00,NN,4387.053624947168
17,SOG - STW (calculated),-18.03831403121537,-0.5369249512670589,2024-03-12 02:45:00,NN,4387.053624947168
18,SOG - STW (calculated),-28.495916072756458,-0.5943227386648449,2024-03-17 07:45:00,NN,4387.053624947168
19,SOG - STW (calculated),64.0231008971315,0.2716785714285716,2024-12-14 15:15:00,NN,4387.053624947168
20,SOG - STW (calculated),-44.05089714259536,-0.6791933653032771,2024-10-26 01:45:00,NN,4387.053624947168
21,SOG - STW (calculated),108.09650806079749,0.2840515873015832,2024-04-01 22:00:00,NN,4387.053624947168
22,SOG - STW (calculated),-2.0113120426901574,-0.521064030131825,2024-05-11 08:45:00,NN,4387.053624947168
23,SOG - STW (calculated),19.708964295740884,-0.2498624794745492,2024-04-30 21:45:00,NN,4387.053624947168
24,SOG - STW (calculated),46.35982651981107,-0.2153161375661358,2024-08-02 07:15:00,NN,4387.053624947168
25,SOG - STW (calculated),-31.70244394202889,-0.6087889983579657,2024-02-28 08:00:00,NN,4387.053624947168
26,SOG - STW (calculated),67.18884259007714,0.041499582289056,2024-03-03 03:45:00,NN,4387.053624947168
27,SOG - STW (calculated),7.116864618726595,-0.2773690476190502,2024-11-11 13:30:00,NN,4387.053624947168
28,SOG - STW (calculated),-33.023922382407335,-0.6109765940274414,2024-02-28 17:45:00,NN,4387.053624947168
29,SOG - STW (calculated),-82.35884710617971,-1.5961824051654556,2024-02-17 22:00:00,NN,4387.053624947168
30,SOG - STW (calculated),-31.18759799199894,-0.8782638888888883,2024-11-20 07:00:00,NN,4387.053624947168
31,SOG - STW (calculated),-36.83335608673292,-0.6525992063492083,2024-02-25 02:30:00,NN,4387.053624947168
32,SOG - STW (calculated),34.68832025896895,-0.1862187247780493,2024-03-10 23:15:00,NN,4387.053624947168
33,SOG - STW (calculated),38.35476142315178,-0.067976190476191,2024-03-20 15:30:00,NN,4387.053624947168
34,SOG - STW (calculated),85.60962960907514,-0.0186944444444439,2024-08-17 00:15:00,NN,4387.053624947168
35,SOG - STW (calculated),-88.0198602418664,-1.1505046296296282,2024-06-05 05:15:00,NN,4387.053624947168
36,SOG - STW (calculated),33.809487561554604,-0.1732665343915354,2024-07-20 01:30:00,NN,4387.053624947168
37,SOG - STW (calculated),-20.034593980633872,-0.5767361111111118,2024-11-11 15:15:00,NN,4387.053624947168
38,SOG - STW (calculated),-45.96843367566794,-0.704038662486937,2024-02-14 05:30:00,NN,4387.053624947168
39,SOG - STW (calculated),-73.06609081547258,-0.9522083333333332,2024-02-16 01:00:00,NN,4387.053624947168
40,SOG - STW (calculated),-193.59157145604536,-1.4573708635996798,2024-09-12 03:30:00,NN,4387.053624947168
41,SOG - STW (calculated),122.79716438548682,0.2968257575757569,2024-05-02 05:30:00,NN,4387.053624947168
42,SOG - STW (calculated),-38.635514914847775,-2.2112006261158808,2024-09-15 14:15:00,NN,4387.053624947168
43,SOG - STW (calculated),-60.60253217950129,-0.6628756613756615,2024-08-22 00:30:00,NN,4387.053624947168
44,SOG - STW (calculated),-80.78291556728497,-1.594925925925926,2024-07-25 09:45:00,NN,4387.053624947168
45,SOG - STW (calculated),-30.194780341157458,-0.6116071428571423,2024-12-28 23:30:00,NN,4387.053624947168
46,SOG - STW (calculated),-69.36603086458719,-1.9675694444444431,2024-09-15 19:00:00,NN,4387.053624947168
47,SOG - STW (calculated),39.520973732279344,-0.0397454844006581,2024-04-10 16:45:00,NN,4387.053624947168
48,SOG - STW (calculated),61.76179956524548,0.1039285714285718,2024-10-20 09:15:00,NN,4387.053624947168
49,SOG - STW (calculated),-74.5538222922472,-1.3631712962962954,2024-07-24 18:30:00,NN,4387.053624947168
50,SOG - STW (calculated),71.05250945674503,-0.0029885057471261,2024-02-23 12:30:00,NN,4387.053624947168
51,SOG - STW (calculated),-22.43433231429799,-0.6275894538606401,2024-11-03 22:00:00,NN,4387.053624947168
52,SOG - STW (calculated),-17.991386481581305,-0.5103457700491596,2024-02-28 14:30:00,NN,4387.053624947168
53,SOG - STW (calculated),-42.13546827311368,-0.9017950693374424,2024-11-09 07:30:00,NN,4387.053624947168
54,SOG - STW (calculated),-205.19677187084326,-1.678883597883596,2024-08-23 03:15:00,NN,4387.053624947168
55,SOG - STW (calculated),4.480133025699843,-0.4596327683615815,2024-02-29 22:45:00,NN,4387.053624947168
56,SOG - STW (calculated),37.386859963077995,0.0080992063492075,2024-12-16 01:30:00,NN,4387.053624947168
57,SOG - STW (calculated),-169.4120699229635,-1.4165410052910037,2024-09-18 22:45:00,NN,4387.053624947168
58,SOG - STW (calculated),5.262417213337358,-0.41512740183793,2024-04-24 16:30:00,NN,4387.053624947168
59,SOG - STW (calculated),-23.097587713380562,-0.5562500000000021,2024-02-24 23:15:00,NN,4387.053624947168
60,SOG - STW (calculated),-98.30998677985258,-1.5809404761904755,2024-09-14 11:00:00,NN,4387.053624947168
61,SOG - STW (calculated),237.5087166832715,1.275059187516817,2024-04-27 12:45:00,NN,4387.053624947168
62,SOG - STW (calculated),37.933326672016506,-0.2037762345679006,2024-07-16 23:30:00,NN,4387.053624947168
63,SOG - STW (calculated),161.50045339084807,0.5096369047619032,2024-07-18 08:00:00,NN,4387.053624947168
64,SOG - STW (calculated),84.88248885031881,0.3038505747126425,2024-04-03 06:15:00,NN,4387.053624947168
65,SOG - STW (calculated),-134.11830872434527,-1.283815476190476,2024-08-04 14:45:00,NN,4387.053624947168
66,SOG - STW (calculated),-44.23253019950691,-0.7383682266009846,2024-03-17 21:45:00,NN,4387.053624947168
67,SOG - STW (calculated),-191.14976216215186,-1.4495600048100066,2024-08-08 08:30:00,NN,4387.053624947168
