timestamp,Avg Draft (Calculated),SOG - STW (calculated),cumulative_fouling_penalty_index (calculated),Vessel Hull Through Water Longitudinal Speed (knots),Day of Year,Vessel External Conditions Wave Period (Provider S),longitudinal_wave_force (calculated),longitudinal_wind_force (calculated)
2024-05-11 13:15:00,-943.6481580304145,6.78704260262368,176.78185637489827,358.87042559485246,321.5025247900827,-13.812522073039005,-29.339997801799907,-93.50192106514007
2024-04-15 05:00:00,-380.94533327713697,6.060464613435687,-85.7050218395565,-577.8225660660854,202.8488795007933,-3.381912362373298,-100.61464959137793,-72.95862031786352
2024-09-14 10:00:00,295.50820250034127,-20.18721999509575,263.1999235780749,554.9962018357231,-102.30387592043213,56.86087717035859,-11.817954168641004,-1.9529682516328
2024-05-08 14:30:00,-20.871359899774397,2.457664325879341,250.5292705756455,866.5673237412896,619.2255985553803,30.86322869286066,-16.96132555395641,87.62594933430493
2024-12-26 19:15:00,-31.80346664724647,1.105266913835412,-248.9351442109712,-742.1034296944741,-976.561554419221,-5.472083868628739,-23.590349906179842,-61.154461959847374
2024-02-28 15:45:00,144.2071716727294,0.11058736120043523,82.48478599558668,386.7125270206296,1141.9242405305636,-11.23283695241453,-45.99894492979804,-15.631591721301376
2024-07-20 22:15:00,-225.85446632386612,-3.017686906602928,-212.89724444291716,519.6014625442706,-402.28428605431696,-12.93078843329733,0.38812801656585283,12.392094364491903
2024-03-15 00:15:00,173.0600903688835,-1.3511276947377475,148.429940975854,449.7883747169221,1227.4184803559858,4.819713164945556,101.673983031655,29.46165953300086
2024-04-26 14:00:00,-112.33319562617939,3.1974397955365768,125.44974073936854,910.8055431385634,539.8666918645354,25.946474802420266,-59.29925122623029,-73.50749432150532
2024-08-20 10:00:00,-69.3301556778618,-6.98157301056062,16.508416410570632,-690.6931915661214,-137.89553225021496,-7.4036545889393,3.4771223914460947,-14.666949448644603
2024-09-14 14:30:00,307.9149585964515,2.9589425388658364,259.04117159697216,560.5779284952824,-91.92662445409772,71.65333963792484,-10.829984614141695,3.829207029818666
2024-11-30 23:30:00,51.73841442491512,-6.696068959216643,-100.28538375998528,-716.1452047920258,-923.7543704258932,-6.398197705346281,-2.9233162839475155,28.351835927684572
2024-04-28 19:00:00,-38.88427266247627,5.797140953722336,148.48290904493004,905.4262665212009,587.0668031547797,7.807404234506134,-23.1835604008674,69.15239543898255
2024-05-05 15:45:00,55.38730410538686,45.261479376646534,338.0408797401542,-898.5494000502848,687.8900663688111,23.509364671171852,139.45676102979206,74.24597321199327
2024-07-16 12:00:00,-142.83127893945587,-0.7687993601395056,36.435820627377645,672.5189403084833,-223.6885705764266,-13.812708567070421,-32.09218358172437,12.81043108733292
2024-07-23 00:30:00,-191.56815825554202,-2.53478533898719,-45.88428347860755,578.0856597682324,-318.8505016537129,-2.457621662042494,27.522719354934477,36.063009437867436
2024-12-22 13:15:00,114.98247317535578,3.6668356766802277,-117.53354819471163,-671.7630294119491,-907.2175709389821,11.234320276698915,111.04953337691416,-15.845229811233157
2024-03-26 15:00:00,146.2265518420936,-3.3669282064748827,25.011590500125347,859.8706603374384,767.5958143759474,5.962543832585557,-30.06749726535914,22.079252147714044
2024-08-08 16:15:00,68.4559475047572,21.061169935698157,44.03194130104095,-772.5897990428758,96.99109203421112,-7.45092835374908,21.919091274615717,5.2740795341371145
2024-08-14 09:30:00,-53.2239659202841,-4.677353426965607,-67.10121093743639,-660.3462729371198,-131.74043323056821,16.380637922902785,-46.968281709658655,-51.997808254471366
2024-02-26 12:00:00,150.46531166596168,1.609467193423731,79.08180506638783,387.6312762067743,1161.1218698851783,-8.649076578095515,-17.109016433040242,17.241445060513566
2024-02-28 09:30:00,141.86470046071136,1.7960038287863818,78.4290514415679,386.2613038825252,1144.7750343761045,-10.973564280214935,-44.79424469968939,-14.354714367894655
2024-02-09 05:45:00,136.25002968274967,3.2552621401882686,6.452017304810316,400.22019895372154,1135.4807706398308,-2.274591305553945,-13.42643594445276,36.261934252277776
2024-08-04 02:30:00,-21.544939255436883,2.26605783246362,-52.517621358254246,642.8511294027645,-345.56509340641077,-15.001476567152677,-31.828888628740323,-34.54744626978111
2024-07-20 09:00:00,-266.0971845379145,-1.4743288981561646,-233.10532977032457,513.270682811022,-394.3144602625517,-15.246910644747343,-37.361207814968814,-36.87470692826979
2024-03-01 09:30:00,162.56603537684896,-0.9922311482917039,130.45106957984015,386.5941182033762,1167.3653396692603,-12.58553689138448,-47.45449092672902,-28.788871907099285
2024-09-19 01:00:00,293.47641983880703,-3.2420950661708936,189.38611302538683,534.3811611959414,-130.0013448776559,-21.584815214122713,-26.57830868755155,-25.806900513879114
2024-08-04 01:45:00,-23.582602600922833,1.2044880569811334,-51.3079123366437,644.4725180070537,-351.17669370764986,-12.270301539036184,-30.816750836474956,-34.02687843152377
2024-12-22 01:45:00,94.74804717150862,-0.8032570165992502,-104.61380865989706,-693.4058500433456,-875.014316477826,16.667379229241867,31.023292929164736,28.105653192297382
2024-02-13 18:00:00,143.40033673072088,-2.0044230033483004,19.935208354219295,393.6891644735096,1139.5350210279212,6.968550744854064,57.89840207381078,30.885384295124847
2024-08-17 03:45:00,-50.501780868722975,-7.362090474904869,-32.81722990965902,-671.9813628324612,-183.29487821382378,-4.439856131456776,36.44183213151585,3.5525761553227615
2024-12-01 21:30:00,105.03131002257747,9.907075250484821,-164.13371772873307,-623.5234307119218,-987.9130481119995,8.393384137813102,58.6586735224775,189.65554620154518
2024-03-27 03:00:00,146.6070001208239,7.627715686708959,26.458711159801478,846.9831832319675,770.325571804686,-0.4765627781221686,-25.729578472242057,29.370004155990795
2024-10-23 08:00:00,-273.4996802475781,0.8648668182708577,28.272376703875068,-674.858890414163,-762.5688746879867,21.146297491058053,-33.966543680517596,-33.53106086619554
2024-02-17 12:45:00,144.75093239273653,-9.366265510451106,45.98958694121229,383.69796595407524,1127.7023019558662,6.953742237488285,-8.737697302143069,33.911087579685315
2024-09-19 03:30:00,293.40879690272703,-4.784992578590892,187.13712386547175,532.1762466199824,-131.6131426749495,-21.92093852192675,-26.656589175217185,-27.188382670240983
2024-02-23 13:30:00,154.17344023569333,3.086876239381376,14.695535235971997,399.6498726718727,1140.326811837529,-5.935713101231101,66.02143782700053,27.93501064150814
2024-04-28 09:30:00,-30.440332464440946,3.993983257660158,124.89105061807142,942.767606359866,569.0305327943104,-22.823199353719676,-33.87483843430326,26.87062956609761
2024-04-28 04:30:00,-117.5557825096756,3.207177606868404,65.16471391414852,862.7558799935555,510.93359939945793,-17.940290267845068,-78.04263277305687,-86.29456831368257
2024-04-26 23:15:00,-231.41288055212033,3.2241629774511975,39.90705390763084,732.6668299746765,473.87413255712966,26.727887336387013,-84.78204989693755,-121.51873103240955
2024-09-18 01:00:00,244.07434292218161,-6.475578172526153,175.211013822245,496.9511685864199,-190.2083144275078,-29.132169618503028,-24.099040860608103,5.8438402358931
2024-08-14 04:30:00,-49.20731355627044,3.612148937624029,-62.12190268135841,-666.6045568843365,-150.28580615902663,17.001880932183152,-56.031778679735844,-57.388414923100136
2024-11-13 15:00:00,-335.51313787225683,2.6291087068397645,-120.46812153366159,-713.2642542966611,-903.1738576604454,-12.916100317522067,-0.3227131015356882,23.447752191568306
2024-05-06 15:00:00,-8.586599509166716,2.885984894341153,241.29027165034313,922.3623023149039,626.6257623075919,-23.7718684230666,-18.192474295749456,31.752962712304722
2024-04-28 11:45:00,-35.331834973525375,3.756268250923931,133.26643405690464,950.4333746621336,571.7549672423381,-22.093439624224597,-34.571310005165444,18.257347482432035
2024-11-06 06:45:00,-319.3673818700621,-0.19408430753877365,-64.46437118747671,-680.6262012365827,-864.2789041104855,-11.038631830257902,-28.72066352958932,-41.26474214080499
2024-08-21 08:30:00,-73.35977605705571,-7.495710637925916,17.065868437341162,-695.7657475844533,-164.26129082886217,-6.8716171978087,29.8343172301372,2.9251922031076103
2024-04-11 21:30:00,-379.4261942495687,2.8651580095538423,-86.20733038962983,-579.3953761701645,197.2500299190566,-11.066973536881989,-94.7425069184328,-66.3755845753291
2024-11-11 10:30:00,-318.14590142683596,0.20827374427241607,-65.85381237918418,-665.9265479623909,-853.6552680778536,-11.108747219682012,-28.640265939132057,-32.82453770206269
2024-12-15 14:45:00,-166.97799645688642,-0.604773460177069,-166.21389509209246,519.995344802605,-1236.6582059265377,-1.7960100823114036,15.955197813460352,35.86171711152195
2024-04-03 04:45:00,-386.93373488687286,13.826531964849245,-38.408317962505,-596.4361579903427,233.48151558465233,-8.832475716879728,-94.19711242207622,-1.8676541066470258
2024-10-26 06:15:00,-293.7526755343425,-0.14797797878357555,25.236668254243906,-726.4103990449412,-801.4475116741033,-7.255838141029175,13.869438977276756,24.990916352383444
2024-04-25 14:30:00,-166.415834589107,7.647827736977795,74.74070482788483,699.7594891773343,551.5415237441545,-9.209449069443764,69.54787158521917,80.50943594381475
2024-10-18 10:45:00,-280.73773727974884,3.0057643729908463,44.63189970463604,-720.0963758274177,-757.0539880298246,-7.489481437419832,-17.870086903285394,-2.9952058248271483
2024-06-02 01:30:00,148.00924626082076,6.696554915892875,94.87653087399556,841.388710135154,630.2269392355829,27.948963729247573,-7.829890913831552,48.867053063095916
2024-08-22 23:30:00,-70.71870629109046,-8.13700910162665,13.196355749234897,-698.4365991391952,-155.19255929274317,-5.588720584462147,19.98416470678651,-4.680730460554416
2024-12-22 13:45:00,116.68349471489155,4.029641625136131,-114.04170303821539,-667.1458227026529,-905.1063810210263,11.784712994711954,111.59803890933023,-15.409223463491854
2024-08-22 17:45:00,-70.54702815658406,-8.292086927182007,9.659898649212057,-694.282406340648,-152.08342948175743,-7.0058735058978545,17.366868547263934,-4.801422544391154
2024-03-22 19:00:00,138.39951729992492,1.502802742718188,0.2983474659420932,872.5479366331361,724.5470160984445,-14.204242863866575,-58.804765651083265,-28.627245625923997
2024-08-02 04:45:00,-35.670784444175546,-4.296023677454787,-11.067747786645677,653.454733340889,-413.88825748356135,26.06238628072684,-26.708716218419028,-28.75990930209601
2024-03-27 03:15:00,146.90451919201368,7.594318877882885,26.79480465279327,847.7733543043752,771.0552917713495,-0.4565368738687902,-26.13640300223652,29.45884952469883
2024-03-02 08:15:00,115.83649469991285,8.375296299374975,341.72280475243997,-420.21537499722405,2001.4844576160697,22.774467518868974,126.05170142985399,33.56514770673918
2024-02-29 02:45:00,149.58069564962125,0.6216417722484819,92.84198476311157,384.90102010555864,1147.3089150528947,-13.283911686930308,-50.99136334430607,-28.711910985130615
2024-08-15 06:30:00,-47.26449742553959,-1.4890878111939212,-55.47689608108458,-667.713759608556,-153.57256663214199,11.832350831436951,-51.61068082153218,-53.94953183260769
2024-03-16 22:00:00,153.64699935681202,1.7621749479483506,80.71157166025873,466.76221470055174,1183.8277097096238,2.1912258667419806,-21.115834174067285,15.680527152870736
2024-08-15 18:15:00,-51.046057912642375,-4.259742522645839,-52.90623375858745,-676.0349885361821,-178.804303590823,-6.565981242406185,30.707297346538024,-16.259063540570097
2024-05-11 03:00:00,-260.26773909317245,0.0355987155384159,150.5605967366562,516.5821552373018,453.92656523800815,-25.432095111345724,-63.1289324730297,-161.20534174182453
