sea_water_temp,wave_period,long_wave_force,long_wind_force,long_swell_force,trans_swell_force,trans_wind_force,trans_wave_force,avg_draft,long_current,draft_trim,dsc,stw,shaft_power_kw
24.6619,1.2781,1.599857469777299,2.640070373396595,1.599857469777299,0.0213559452560522,0.6059706209987111,0.0213559452560522,11.615,-0.3569444444444443,0.8099999999999987,47.69791666666666,13.150277777777776,4088.653257273611
25.0289,2.3526,1.057675977399604,7.22430330618166,0.831031125099689,0.7206852774377628,-0.7405094937222108,0.9172358076480616,9.945,-0.2906111111111134,0.5899999999999999,138.59375,11.438041666666669,2977.3473497713494
21.2153,6.0698,2.1265249070315875,7.476377480163897,1.497427955368076,-0.7834599661004911,-3.794154026143129,-1.1126058690184488,14.2,-1.2954580026455016,1.0,26.916666666666668,9.958271494708994,3430.05428884502
17.9306,4.6278,-0.705136674254806,-1.148662340484648,-0.5240509913722489,1.8367009986499607,7.670649972300414,2.471372547921675,6.1,-0.5311388888888935,2.6000000000000005,102.59375,11.028722222222225,2245.050154485
28.3891,5.1315,0.5573768803993895,2.100612536601027,0.5374705632422686,-2.6459639819256875,-7.547654578150394,-2.743962647922935,11.615,-0.2462658730158722,0.8099999999999987,26.90625,12.277609126984126,3757.754304479584
27.5999,4.156,-0.2521492390712731,-0.8429244656878445,-0.1857941761577801,1.3876168506132562,7.003922586318674,1.883194297260848,9.945,-0.4146388888888932,0.5899999999999999,132.66666666666666,10.914916666666668,2621.4168346476586
10.0125,5.0351,-0.697365587402162,-8.421555952983995,-0.697365587402162,-0.0606732025464071,-1.172128077796892,-0.0606732025464071,9.945,-0.2777876984126983,0.5899999999999999,149.82291666666666,10.869593253968254,2143.7984607849603
24.7361,1.9632,-1.6895856514769625,-2.9078690829304628,-1.6895856514769625,-0.18788381070004,-2.391829926340321,-0.18788381070004,11.615,-0.3964265873015886,0.8099999999999987,44.90625,13.167306216931218,4076.929815239087
23.1172,2.7368,2.063147276936517,4.793963668947484,1.492691808659139,0.4865913730861946,0.9793462619582434,0.6725498596159505,6.1,-1.6456064814814813,2.6000000000000005,87.69791666666667,11.021180555555556,2474.6884868088496
24.1253,1.441,1.47641053832644,6.999651362016448,0.8323388269759796,0.1131904461880519,0.5167655853685349,0.2007782914526159,9.945,-0.2752063492063481,0.5899999999999999,139.86458333333334,10.75461111111111,3073.804851478849
